Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
STU3426,Turvi Dora,Female,20,18,94,75,30,34,251,50.2,70.61,None
STU3427,Amol Wable,Male,17,61,37,95,65,94,352,70.4,94.85,None
STU3428,Bhavani Golla,Female,18,76,56,50,71,65,318,63.6,75.59,Sports
STU3429,Hamsini Chanda,Female,21,45,12,85,32,1,175,35,76.67,Science Club
STU3430,Yoshita Cherian,Female,20,13,34,98,1,97,243,48.6,86.75,Science Club
STU3431,Wahab Sibal,Male,21,86,35,46,95,21,283,56.6,78.35,Sports
STU3432,Divya Sangha,Female,17,59,95,37,25,94,310,62,96.6,Drama
STU3433,Reva Kumer,Female,18,39,83,57,20,43,242,48.4,93.37,Sports
STU3434,Siya Narang,Female,17,79,7,1,20,29,136,27.2,83.99,None
STU3435,Rajata Bhakta,Female,22,31,47,57,64,62,261,52.2,77.12,None
STU3436,Robert Mutti,Male,17,93,70,52,7,60,282,56.4,94.64,Music
STU3437,Anya Soni,Female,21,37,27,47,50,62,223,44.6,77.77,Music
STU3438,Yashodhara Loyal,Female,22,74,25,24,92,46,261,52.2,93.75,Music
STU3439,Dalbir Rao,Male,17,54,33,51,82,41,261,52.2,91.62,None
STU3440,Yug Yogi,Male,21,56,50,7,96,54,263,52.6,62.22,Dance
STU3441,Megha Nath,Female,17,37,62,43,5,25,172,34.4,75.64,Music
STU3442,Ekantika Mani,Female,20,12,46,52,86,42,238,47.6,74.94,Drama
STU3443,Daksh Dugar,Male,20,42,80,62,94,83,361,72.2,83.42,Music
STU3444,Patrick Choudhury,Male,19,9,27,36,6,42,120,24,72.57,Science Club
STU3445,Gaurangi Savant,Female,17,40,73,4,2,100,219,43.8,98.51,Drama
STU3446,Chaitanya Narayan,Male,20,66,61,40,48,39,254,50.8,62.79,Sports
STU3447,Onveer Bava,Male,17,26,17,30,8,37,118,23.6,88.6,Music
STU3448,Anthony Keer,Male,19,47,18,40,73,24,202,40.4,61.56,Science Club
STU3449,Ansh Pai,Male,21,44,71,6,91,24,236,47.2,81.63,Music
STU3450,Logan Ramesh,Male,20,13,81,16,39,41,190,38,92.62,Dance
STU3451,Isha Kamdar,Female,18,16,36,7,6,76,141,28.2,88.11,Music
STU3452,Kiaan Tripathi,Male,19,49,11,82,20,55,217,43.4,97.98,Dance
STU3453,Madhav Issac,Male,22,68,65,42,11,49,235,47,98.5,Drama
STU3454,Yashoda Saran,Female,20,90,7,33,16,72,218,43.6,82.4,None
STU3455,Ekanta Upadhyay,Female,18,40,51,24,76,97,288,57.6,69.64,None
STU3456,Nitara Desai,Female,18,48,73,87,89,38,335,67,71.76,Sports
STU3457,Ijaya Pal,Female,18,8,83,75,34,74,274,54.8,71.99,Science Club
STU3458,Lopa Khanna,Female,19,34,6,6,15,64,125,25,60.72,Sports
STU3459,Naveen Dayal,Male,19,87,90,79,27,53,336,67.2,89.97,Dance
STU3460,George Gokhale,Male,20,1,57,56,17,38,169,33.8,77.69,Science Club
STU3461,Falak Hora,Female,17,40,12,94,76,29,251,50.2,90.75,Dance
STU3462,Sanya Bhatia,Female,21,33,55,90,75,88,341,68.2,92.25,Dance
STU3463,Warjas Dutta,Male,22,60,80,25,57,28,250,50,60.2,Dance
STU3464,Azad Puri,Male,19,59,5,100,74,34,272,54.4,82.12,Science Club
STU3465,Jairaj Bhargava,Male,20,29,62,39,51,38,219,43.8,95.27,Dance
STU3466,Ati Dara,Female,17,14,50,21,79,93,257,51.4,87.75,None
STU3467,Udant Sengupta,Male,18,77,69,96,85,44,371,74.2,96.69,Dance
STU3468,Jasmit Maharaj,Female,22,70,85,88,25,23,291,58.2,66.74,Science Club
STU3469,Urvi Thakur,Female,17,73,54,62,55,66,310,62,71.26,Drama
STU3470,Saanvi Bala,Female,21,30,13,39,19,67,168,33.6,84.04,Music
STU3471,Qasim Ben,Male,21,29,36,20,6,99,190,38,96.37,Music
STU3472,Anay Majumdar,Male,22,3,65,3,11,75,157,31.4,90.25,Drama
STU3473,Divya Majumdar,Female,21,23,51,7,65,65,211,42.2,95.31,Music
STU3474,Mitesh Taneja,Male,17,47,59,44,97,33,280,56,95.86,Drama
STU3475,Varsha Dugar,Female,19,2,47,93,98,51,291,58.2,82.86,Sports
STU3476,Gautami Swamy,Female,21,59,67,40,24,94,284,56.8,82.23,Drama
STU3477,Wazir Magar,Male,18,24,76,5,63,73,241,48.2,67.03,Science Club
STU3478,Samaksh Ray,Male,22,35,53,7,25,44,164,32.8,83.37,Music
STU3479,Nihal Nagar,Male,20,59,55,47,9,2,172,34.4,62.09,Music
STU3480,Samuel Yohannan,Male,21,48,30,18,86,70,252,50.4,76.73,Science Club
STU3481,Rehaan Shah,Male,22,65,41,50,30,35,221,44.2,93.01,None
STU3482,Timothy Aurora,Male,21,71,7,93,1,58,230,46,82.26,None
STU3483,Finn Handa,Male,17,59,19,96,16,2,192,38.4,83.71,None
STU3484,Nakul Rana,Male,18,62,22,19,17,80,200,40,99.79,None
STU3485,Arunima Chakraborty,Female,18,92,96,36,87,100,411,82.2,95.15,None
STU3486,Abeer Konda,Male,22,71,27,37,10,41,186,37.2,77.38,Sports
STU3487,Devansh Ahuja,Male,20,92,37,77,85,76,367,73.4,76.25,None
STU3488,Gauri Solanki,Female,18,74,41,62,58,90,325,65,61.2,Drama
STU3489,Bhavika More,Female,17,84,33,26,98,30,271,54.2,88.55,None
STU3490,Odika Sarraf,Female,19,47,100,92,72,28,339,67.8,80.74,None
STU3491,Jack Basu,Male,19,32,70,96,0,5,203,40.6,88.83,Sports
STU3492,Madhavi Saxena,Female,19,62,42,23,21,51,199,39.8,84.64,Dance
STU3493,Noah Sachar,Male,18,41,41,9,55,83,229,45.8,90.39,Dance
STU3494,Jack Ramachandran,Male,21,98,31,16,63,31,239,47.8,85.96,Music
STU3495,Ganga Nadig,Female,17,29,15,71,72,18,205,41,80.99,Sports
STU3496,Chakradev Bhardwaj,Male,19,73,42,26,24,5,170,34,67.81,None
STU3497,Azad Garg,Male,17,93,89,27,85,89,383,76.6,82.38,Music
STU3498,Zansi Nanda,Female,17,57,43,91,31,1,223,44.6,63.82,Music
STU3499,Ansh Parikh,Male,21,69,30,87,62,35,283,56.6,85.01,Drama
STU3500,Teerth Puri,Male,21,86,13,98,93,36,326,65.2,87.93,Music
STU3501,Lipika Goyal,Female,21,25,64,56,87,85,317,63.4,85.02,Sports
STU3502,Vasatika Divan,Female,22,55,52,3,18,42,170,34,79.62,Science Club
STU3503,Champak Sule,Male,21,24,1,28,39,98,190,38,92.23,Science Club
STU3504,Krishna Sen,Female,20,53,31,15,38,77,214,42.8,74.68,Dance
STU3505,Joshua Shroff,Male,22,65,66,49,27,58,265,53,60.52,Sports
STU3506,Yashasvi Iyer,Female,20,2,33,41,52,23,151,30.2,66.44,Science Club
STU3507,Jatin De,Male,20,45,87,88,16,14,250,50,87.43,Sports
STU3508,Jatin Sha,Male,21,41,70,72,51,26,260,52,98.32,Music
STU3509,Omaja Badal,Female,22,11,3,60,15,17,106,21.2,60.16,Dance
STU3510,Raghav Dhawan,Male,17,43,88,25,2,59,217,43.4,64.13,Drama
STU3511,Ishanvi Vora,Female,18,59,18,39,59,64,239,47.8,76.99,Dance
STU3512,Idika Sarin,Female,19,77,44,90,89,65,365,73,77.91,None
STU3513,Farhan Anne,Male,19,59,62,92,19,40,272,54.4,90.61,Drama
STU3514,Vinaya Kalla,Female,22,42,90,7,83,13,235,47,72.22,Drama
STU3515,Maanav Reddy,Male,22,42,34,16,89,88,269,53.8,97.15,Drama
STU3516,Faris Chada,Male,17,13,74,99,91,42,319,63.8,62.6,Dance
STU3517,Chasmum Sethi,Female,21,76,30,77,47,87,317,63.4,69.16,None
STU3518,Ishani Edwin,Female,21,37,57,48,70,58,270,54,81.46,Dance
STU3519,Jairaj Sem,Male,20,46,22,4,54,13,139,27.8,62.44,Sports
STU3520,Janya Gade,Female,17,6,50,24,63,98,241,48.2,66.99,Dance
STU3521,Chandran Banerjee,Male,19,75,82,53,98,26,334,66.8,69.22,Dance
STU3522,Wriddhish Swamy,Male,19,72,67,58,94,26,317,63.4,95.11,Drama
STU3523,Jagvi Soni,Female,22,14,51,82,94,66,307,61.4,91.67,None
STU3524,Zaitra Konda,Female,20,31,0,87,66,23,207,41.4,78.91,Music
STU3525,Umang Kata,Male,18,51,92,92,77,43,355,71,85.27,Dance
STU3526,Isaiah Krishnan,Male,22,34,76,41,15,12,178,35.6,98.86,Dance
STU3527,Megha Barad,Female,21,6,24,75,67,57,229,45.8,71.26,Science Club
STU3528,Nicholas Chaudhry,Male,18,30,56,36,49,93,264,52.8,80.42,Science Club
STU3529,Vihaan D’Alia,Male,19,11,11,59,19,65,165,33,63.39,Science Club
STU3530,Ekta Saxena,Female,19,45,26,54,96,8,229,45.8,72.3,Dance
STU3531,Banjeet Parsa,Male,20,41,58,49,19,25,192,38.4,89.96,Sports
STU3532,Jagdish Sunder,Male,18,17,59,8,99,30,213,42.6,71.35,Drama
STU3533,Jack Jaggi,Male,17,59,2,26,33,88,208,41.6,91.03,Music
STU3534,Sai Mahajan,Female,18,15,67,89,9,74,254,50.8,79.63,Drama
STU3535,Aashi Chawla,Female,19,53,50,45,3,17,168,33.6,62.03,Sports
STU3536,Oeshi Mital,Female,20,89,48,65,61,74,337,67.4,96.74,Music
STU3537,Isaac Sharaf,Male,19,63,38,22,37,11,171,34.2,94.07,Drama
STU3538,Aadi Shere,Male,18,75,47,45,22,28,217,43.4,99.7,Science Club
STU3539,Gopal Vala,Male,17,9,16,51,16,55,147,29.4,78.88,None
STU3540,Eesha Krishnamurthy,Female,22,39,77,85,3,86,290,58,91.3,Sports
STU3541,Devansh Kanda,Male,21,16,60,45,11,26,158,31.6,81.08,Sports
STU3542,Nitara Hegde,Female,20,35,77,46,49,30,237,47.4,94.05,Science Club
STU3543,Tejas Nayar,Male,21,40,77,16,86,92,311,62.2,90.31,Science Club
STU3544,Aryan Setty,Male,18,38,57,22,90,81,288,57.6,83.68,Dance
STU3545,Devansh Khanna,Male,18,1,14,26,39,84,164,32.8,74,Music
STU3546,Jyoti Nagarajan,Female,17,68,44,30,66,84,292,58.4,80.1,None
STU3547,Atharv Mander,Male,21,67,67,24,22,93,273,54.6,65.88,Drama
STU3548,Thomas Malhotra,Male,22,66,85,13,4,18,186,37.2,92.02,Music
STU3549,Samuel De,Male,21,21,17,11,60,23,132,26.4,98.97,Music
STU3550,Faras Sanghvi,Male,22,38,79,34,57,73,281,56.2,76.33,Dance
STU3551,Ekavir Kaur,Male,19,83,5,70,50,23,231,46.2,86.43,None
STU3552,Dayamai Suri,Female,22,95,94,88,66,38,381,76.2,92.74,Dance
STU3553,Rayaan Pandey,Male,19,31,0,23,26,76,156,31.2,80.44,Science Club
STU3554,Leela Bhat,Female,22,46,75,17,87,28,253,50.6,94.73,Music
STU3555,Oeshi Bains,Female,19,93,71,14,98,5,281,56.2,89.9,Science Club
STU3556,Quincy Menon,Male,18,52,73,61,34,36,256,51.2,61.23,Drama
STU3557,Bishakha Dave,Female,20,60,64,28,58,10,220,44,69.17,Drama
STU3558,Aarnav Deol,Male,22,98,96,35,45,28,302,60.4,79.5,Science Club
STU3559,Chaitanya Deshmukh,Male,19,64,99,9,74,0,246,49.2,88.44,Dance
STU3560,Veer Gaba,Male,18,47,59,91,28,17,242,48.4,86.64,Dance
STU3561,Zehaan Chandra,Male,17,37,17,79,95,95,323,64.6,98.23,Drama
STU3562,Harshil Swaminathan,Male,22,87,45,82,93,55,362,72.4,89.58,Sports
STU3563,Odika Sachdev,Female,18,46,8,56,32,64,206,41.2,69.01,Dance
STU3564,Zaid Malhotra,Male,21,17,8,25,12,15,77,15.4,92.11,Music
STU3565,Bimala Dutta,Female,18,24,11,37,18,42,132,26.4,75.97,None
STU3566,Lakshmi Deshpande,Female,20,46,97,97,16,11,267,53.4,83.45,Drama
STU3567,Eesha Choudhary,Female,22,43,37,58,53,65,256,51.2,86.03,None
STU3568,Edhitha Salvi,Female,20,68,32,93,27,89,309,61.8,86.97,Dance
STU3569,Raagini Virk,Female,17,64,95,99,9,8,275,55,98.7,Music
STU3570,Chasmum Ganesh,Female,17,73,11,4,58,53,199,39.8,72.63,Sports
STU3571,Ishita Contractor,Female,18,17,74,20,25,77,213,42.6,73.1,Sports
STU3572,Jacob Sridhar,Male,19,3,6,83,8,3,103,20.6,61.77,Science Club
STU3573,Nidhi Din,Female,18,54,20,67,83,75,299,59.8,80.9,Music
STU3574,Vaishnavi Subramanian,Female,22,30,46,91,90,1,258,51.6,99.15,Dance
STU3575,Rushil Dada,Male,22,46,49,86,70,1,252,50.4,83.07,Drama
STU3576,Tristan Suri,Male,19,48,85,98,6,69,306,61.2,77.48,Science Club
STU3577,Upma Sarkar,Female,21,14,72,7,72,82,247,49.4,73.96,Drama
STU3578,Kamala Borah,Female,17,99,79,4,49,9,240,48,65.92,None
STU3579,Thomas Pall,Male,19,51,7,48,42,6,154,30.8,66.41,Dance
STU3580,Bakhshi Bora,Male,20,56,34,84,57,70,301,60.2,77.33,Drama
STU3581,Leena Maharaj,Female,19,8,20,58,6,4,96,19.2,62.24,Dance
STU3582,Barkha Chaudry,Female,22,78,11,49,14,60,212,42.4,92.18,Science Club
STU3583,Manthan Mukherjee,Male,19,3,1,90,0,42,136,27.2,92.57,Science Club
STU3584,Vedhika Kata,Female,17,5,73,35,6,32,151,30.2,91.44,Sports
STU3585,Ubika Narula,Female,22,77,38,96,13,23,247,49.4,87.06,Dance
STU3586,Rohan Shetty,Male,20,70,76,46,37,61,290,58,98.52,Drama
STU3587,Bhanumati Bhagat,Female,19,99,59,1,44,60,263,52.6,60.6,Sports
STU3588,Anjali Raghavan,Female,19,47,8,87,29,90,261,52.2,93.61,None
STU3589,Turvi Dixit,Female,22,38,54,11,22,53,178,35.6,90.04,Dance
STU3590,Parth Kale,Male,20,74,98,7,86,54,319,63.8,90.57,Dance
STU3591,Bhavya Kapur,Female,19,70,33,59,22,78,262,52.4,93.85,Dance
STU3592,Shravya Dayal,Female,18,97,76,4,50,9,236,47.2,95.62,Music
STU3593,Mohini Vaidya,Female,21,12,72,28,64,50,226,45.2,99.44,Dance
STU3594,Charita Chandra,Female,21,27,95,52,5,77,256,51.2,77.76,Science Club
STU3595,Dhruv Suresh,Male,17,85,43,92,58,99,377,75.4,96.76,Science Club
STU3596,Nathan Gandhi,Male,21,52,50,61,92,44,299,59.8,69.51,Drama
STU3597,Sneha Saraf,Female,20,18,54,80,64,7,223,44.6,78.22,Science Club
STU3598,Max Menon,Male,18,86,49,2,42,31,210,42,89.46,Sports
STU3599,Waida Rai,Female,21,22,39,44,62,85,252,50.4,95.91,Dance
STU3600,Bahadurjit Sibal,Male,19,42,85,59,23,36,245,49,95.28,Science Club
STU3601,Chanchal Roy,Female,21,80,66,4,85,51,286,57.2,63.38,Sports
STU3602,Ati Bhat,Female,20,78,78,2,6,49,213,42.6,89.42,Sports
STU3603,Janaki More,Female,22,85,98,16,26,18,243,48.6,89.3,Music
STU3604,Aashi Tailor,Female,17,100,32,38,73,70,313,62.6,79.57,Music
STU3605,Chakradhar Brahmbhatt,Male,21,97,62,71,39,1,270,54,95.71,Dance
STU3606,Sathvik Mani,Male,18,72,30,39,57,16,214,42.8,68.49,Science Club
STU3607,Fiyaz Gandhi,Male,19,57,70,77,24,99,327,65.4,72.48,Dance
STU3608,Charan Khatri,Male,19,36,80,56,91,80,343,68.6,64.25,Drama
STU3609,Harshil Bumb,Male,21,34,30,61,18,47,190,38,90.76,Drama
STU3610,Anika Sunder,Female,19,29,51,97,36,65,278,55.6,89.13,Sports
STU3611,Sanaya Comar,Female,22,81,85,10,78,25,279,55.8,80.62,Music
STU3612,Akshay Oak,Male,20,35,12,93,42,19,201,40.2,64.15,Drama
STU3613,Fitan Sunder,Male,19,83,36,4,35,78,236,47.2,75.95,Dance
STU3614,Chaman Wable,Female,21,11,52,90,34,28,215,43,72.54,Dance
STU3615,Oliver Goel,Male,22,39,68,49,58,85,299,59.8,80.13,Science Club
STU3616,Warhi Ravi,Female,18,91,45,14,62,58,270,54,85.59,Dance
STU3617,Damini Nayak,Female,22,14,1,77,28,46,166,33.2,66.02,Dance
STU3618,Anita Narayan,Female,18,58,59,62,32,62,273,54.6,77.12,Dance
STU3619,Nisha Modi,Female,19,14,88,57,45,46,250,50,63.92,Dance
STU3620,Ojas Dhingra,Male,17,92,71,87,27,66,343,68.6,72.28,Dance
STU3621,Christopher Kale,Male,22,38,54,45,58,100,295,59,93.75,None
STU3622,Meera Wable,Female,19,87,28,57,0,56,228,45.6,76.4,None
STU3623,Parth Mani,Male,22,88,87,37,14,45,271,54.2,62.94,Music
STU3624,Nicholas Bhatia,Male,18,19,59,16,14,25,133,26.6,98.38,None
STU3625,Nikita Krish,Female,19,93,71,47,62,50,323,64.6,84.56,None
STU3626,Samar Parekh,Male,22,70,4,47,1,59,181,36.2,71.9,Dance
STU3627,Ekta Barad,Female,17,84,71,56,24,74,309,61.8,93.07,Drama
STU3628,Ikshita Sem,Female,18,94,89,67,83,43,376,75.2,65.96,Science Club
STU3629,Max Koshy,Male,22,99,16,86,80,4,285,57,80.24,Music
STU3630,Dipta Garg,Female,18,92,16,90,68,81,347,69.4,60.33,None
STU3631,Zehaan Dora,Male,18,3,61,77,43,45,229,45.8,88.39,Music
STU3632,Gabriel Kadakia,Male,17,29,14,68,79,20,210,42,72.33,Science Club
STU3633,Yachana Jhaveri,Female,20,41,94,21,11,34,201,40.2,76.69,None
STU3634,Sachi Agarwal,Female,21,0,73,55,9,72,209,41.8,62.2,Drama
STU3635,Suhani Singhal,Female,22,6,41,4,34,21,106,21.2,83.23,None
STU3636,Aayush Sharma,Male,19,1,83,28,22,88,222,44.4,94.74,Drama
STU3637,Lila Andra,Female,21,26,50,100,51,36,263,52.6,70.22,Sports
STU3638,Forum Keer,Female,17,8,55,29,42,5,139,27.8,92.22,Dance
STU3639,Ethan Srinivas,Male,21,38,87,81,44,48,298,59.6,92.98,Science Club
STU3640,Mason Purohit,Male,19,33,74,52,6,10,175,35,68.65,None
STU3641,Alexander Bajwa,Male,19,84,40,9,3,72,208,41.6,99.84,None
STU3642,Chatresh Muni,Male,17,96,47,63,76,72,354,70.8,69.89,Drama
STU3643,Tarak Pandit,Male,19,91,91,45,14,62,303,60.6,61.86,None
STU3644,Kala Mangal,Female,19,86,56,16,5,22,185,37,89.77,Science Club
STU3645,Ranveer Puri,Male,21,49,26,71,28,11,185,37,82.58,Music
STU3646,Hemangini Ghosh,Female,19,5,73,53,57,77,265,53,86.01,None
STU3647,Simon Ravel,Male,21,12,34,31,20,46,143,28.6,69.74,Drama
STU3648,Yashawini Lanka,Female,20,51,60,20,45,80,256,51.2,90.12,Science Club
STU3649,Ansh Jayaraman,Male,21,17,78,90,98,86,369,73.8,99.22,Dance
STU3650,Rushil Lad,Male,21,6,20,97,76,36,235,47,96.04,Dance
STU3651,Barkha Kale,Female,22,33,25,9,91,14,172,34.4,61.8,Dance
STU3652,Chaitanya Hayre,Male,21,15,16,48,13,59,151,30.2,96.12,Sports
STU3653,Kala Raja,Female,20,26,43,80,18,92,259,51.8,91.28,Science Club
STU3654,Arunima Jhaveri,Female,17,24,63,71,23,74,255,51,94.03,Drama
STU3655,Zarna Amble,Female,18,84,55,79,58,18,294,58.8,70.39,Music
STU3656,Oni Wadhwa,Female,17,92,32,57,62,62,305,61,82.13,Music
STU3657,Ganga Sankaran,Female,18,59,14,8,17,51,149,29.8,78.64,Science Club
STU3658,Orinder Chandran,Male,17,93,31,41,97,69,331,66.2,94.32,Dance
STU3659,Yash Kapur,Male,18,22,38,20,20,36,136,27.2,68.93,Dance
STU3660,Praneel Sarin,Male,20,23,14,97,79,41,254,50.8,62.77,Music
STU3661,Kashish Mittal,Female,20,76,91,1,44,75,287,57.4,93.36,Drama
STU3662,Ojasvi Bhatia,Female,20,60,28,65,84,81,318,63.6,69.3,Music
STU3663,Isha Krishnan,Female,17,74,14,49,17,84,238,47.6,61.8,Science Club
STU3664,Urvashi Balan,Female,19,95,49,17,4,57,222,44.4,63.5,Sports
STU3665,Elijah Andra,Male,22,17,40,66,88,19,230,46,96.88,Drama
STU3666,Radhika Yohannan,Female,17,56,51,32,48,31,218,43.6,62.46,Dance
STU3667,Advika Korpal,Female,20,42,61,80,70,91,344,68.8,93.44,Sports
STU3668,Vinaya Goswami,Female,22,57,80,59,16,88,300,60,84.64,Sports
STU3669,Kai Vasa,Male,21,3,66,81,14,20,184,36.8,94.11,Music
STU3670,Nimrat Devi,Female,17,2,95,71,67,82,317,63.4,85.45,Drama
STU3671,Kritika Sehgal,Female,18,70,33,76,36,17,232,46.4,98.52,Drama
STU3672,Om Patil,Male,17,19,13,89,4,32,157,31.4,64.8,Music
STU3673,Falak Ratta,Female,20,34,65,100,19,78,296,59.2,90.05,None
STU3674,Edhitha Sachar,Female,19,1,0,44,58,12,115,23,97.93,Science Club
STU3675,Rudra Pandya,Male,20,37,23,11,74,33,178,35.6,68.18,Dance
STU3676,Krishna Dugar,Male,19,62,68,69,95,51,345,69,94.76,Dance
STU3677,George Kaul,Male,17,16,52,59,17,49,193,38.6,83.33,Dance
STU3678,Bhavika Johal,Female,22,60,2,42,11,23,138,27.6,75.21,Science Club
STU3679,Chaaya Iyengar,Female,22,63,43,85,32,24,247,49.4,66.49,Music
STU3680,Manan Sachdeva,Male,17,75,79,100,40,53,347,69.4,83.21,None
STU3681,Ekiya Sengupta,Female,18,5,7,17,97,63,189,37.8,99.03,Science Club
STU3682,Rayaan Trivedi,Male,21,32,39,28,18,42,159,31.8,74.89,Science Club
STU3683,Riya Nori,Female,17,39,73,75,79,58,324,64.8,64.7,Drama
STU3684,Anamika Sane,Female,22,96,96,74,66,12,344,68.8,71.3,None
STU3685,Eta Yogi,Female,21,84,99,91,12,79,365,73,64.06,None
STU3686,Vrinda Salvi,Female,17,6,7,89,13,77,192,38.4,79.68,Music
STU3687,Krishna Kibe,Female,21,11,100,86,32,17,246,49.2,92.74,Music
STU3688,Pratyush Dayal,Male,20,2,100,38,34,94,268,53.6,96.29,Dance
STU3689,Aradhana Zacharia,Female,22,48,44,0,57,97,246,49.2,72.34,Music
STU3690,Sachi Rana,Female,17,49,94,73,52,29,297,59.4,63.45,Science Club
STU3691,Meera Dua,Female,20,20,86,55,74,78,313,62.6,79.59,Sports
STU3692,Rayaan Sant,Male,18,65,43,66,72,35,281,56.2,85.44,Drama
STU3693,Odika Pal,Female,18,74,4,87,18,58,241,48.2,63.07,Music
STU3694,Tanish Magar,Male,21,16,81,31,26,31,185,37,71.82,Dance
STU3695,Yahvi Sibal,Female,17,51,4,16,71,3,145,29,83.36,Music
STU3696,Kiaan Natt,Male,17,80,43,67,6,62,258,51.6,60.85,Music
STU3697,Ira Dubey,Female,22,74,37,52,83,45,291,58.2,73.48,Drama
STU3698,Isaiah Kanda,Male,18,94,98,23,8,95,318,63.6,83.04,Science Club
STU3699,Nicholas Koshy,Male,17,18,71,48,90,32,259,51.8,85.19,Sports
STU3700,Harinakshi Mohan,Female,18,57,92,79,21,83,332,66.4,86.63,Science Club
STU3701,Vyanjana Lalla,Female,20,96,61,64,100,29,350,70,60.97,Drama
STU3702,Nandini Kakar,Female,18,36,51,15,71,78,251,50.2,83.91,Dance
STU3703,Daniel Bora,Male,19,60,90,90,17,26,283,56.6,60.26,Science Club
STU3704,Ubika Datta,Female,21,27,100,23,0,10,160,32,93.1,Music
STU3705,Nidhi Patla,Female,18,65,6,75,52,19,217,43.4,70.79,None
STU3706,Edhitha Sawhney,Female,19,68,65,96,28,21,278,55.6,99.15,None
STU3707,Anusha Narang,Female,18,8,19,89,79,70,265,53,85.69,Dance
STU3708,Leena Nagy,Female,19,74,46,31,18,2,171,34.2,62.47,Sports
STU3709,Lila Kashyap,Female,17,21,42,65,64,67,259,51.8,79.69,Science Club
STU3710,Krisha Oak,Female,17,54,10,48,50,64,226,45.2,93.73,Science Club
STU3711,Zayyan Boase,Male,20,25,70,39,32,11,177,35.4,84.16,Sports
STU3712,Kai Mallick,Male,19,100,41,26,19,28,214,42.8,98.4,Music
STU3713,Ekavir De,Male,18,3,29,38,51,72,193,38.6,81.74,Sports
STU3714,Raagini Toor,Female,17,63,14,24,44,18,163,32.6,84.81,Music
STU3715,Jatin Walla,Male,19,93,97,60,82,8,340,68,69.93,Music
STU3716,Samuel Bhandari,Male,22,24,82,28,55,10,199,39.8,94.99,None
STU3717,Hitesh Khalsa,Male,18,24,49,51,9,15,148,29.6,66.05,Music
STU3718,Ekani Narayan,Female,19,63,78,36,40,36,253,50.6,66.96,Science Club
STU3719,Advay Ravi,Male,17,26,3,3,39,42,113,22.6,78.55,Science Club
STU3720,Pavani Bhatia,Female,17,22,18,100,72,13,225,45,84.95,None
STU3721,Madhav Garg,Male,20,94,44,84,66,53,341,68.2,96.96,Science Club
STU3722,Yashasvi Kaul,Female,20,78,74,90,59,41,342,68.4,94.17,Dance
STU3723,Laksh Sem,Male,22,72,25,42,65,86,290,58,97.58,Drama
STU3724,Vincent Raj,Male,20,23,94,55,72,82,326,65.2,63.05,None
STU3725,Ranbir Sem,Male,19,90,60,53,53,42,298,59.6,98.55,Music
STU3726,Samuel Kaul,Male,22,34,64,70,87,91,346,69.2,77.7,Sports
STU3727,Theodore Dhawan,Male,19,5,33,93,67,92,290,58,61.71,Drama
STU3728,Ekansh Gaba,Male,18,43,32,29,22,0,126,25.2,88.72,Music
STU3729,Vasudha Prakash,Female,21,76,55,97,98,19,345,69,82.23,Drama
STU3730,Raghav Vohra,Male,17,92,11,43,98,57,301,60.2,84.74,Science Club
STU3731,Aarnav Patil,Male,19,19,54,63,48,95,279,55.8,94.23,Sports
STU3732,Owen Suresh,Male,20,75,95,28,43,38,279,55.8,71.75,None
STU3733,Imaran Tripathi,Male,20,97,25,89,73,78,362,72.4,93.02,Science Club
STU3734,Omkaar Doshi,Male,21,35,71,51,55,87,299,59.8,74.3,Science Club
STU3735,David Bhat,Male,19,77,61,81,41,7,267,53.4,86.37,Music
STU3736,Gautam Yogi,Male,19,86,62,95,50,6,299,59.8,83.42,Drama
STU3737,Rajata Char,Female,17,72,98,93,76,55,394,78.8,90.9,Science Club
STU3738,Sarthak Ravel,Male,19,37,41,80,16,73,247,49.4,95.25,Drama
STU3739,Lekha Chand,Female,22,25,50,30,95,12,212,42.4,84.5,Sports
STU3740,Tara Sehgal,Female,21,75,14,23,38,35,185,37,91.51,Music
STU3741,Madhav Dhingra,Male,18,52,75,68,37,66,298,59.6,67.51,None
STU3742,Krishna Sachar,Male,19,85,83,0,81,74,323,64.6,67.8,Dance
STU3743,Alexander Choudhry,Male,17,39,100,65,12,94,310,62,77.29,Drama
STU3744,Harini Mane,Female,22,51,24,28,83,87,273,54.6,92.28,None
STU3745,Vyanjana Chanda,Female,17,11,23,58,98,91,281,56.2,65.65,Science Club
STU3746,Vedant Contractor,Male,17,90,98,91,0,83,362,72.4,81.62,Dance
STU3747,Bimala Boase,Female,20,78,7,54,23,73,235,47,83.53,Sports
STU3748,Darika Sahota,Female,21,18,47,11,38,79,193,38.6,65.52,Music
STU3749,Ikbal Choudhary,Male,19,7,3,52,34,2,98,19.6,60.57,Music
STU3750,Rayaan Mangat,Male,17,90,53,92,55,34,324,64.8,60.5,Music
STU3751,Kai Barman,Male,21,24,62,68,93,5,252,50.4,73.23,Drama
STU3752,Bachittar Sem,Male,22,15,35,70,100,40,260,52,69.04,Music
STU3753,Geetika Mistry,Female,22,80,89,63,9,77,318,63.6,86.74,Dance
STU3754,Girindra Bali,Male,20,82,87,62,0,77,308,61.6,91.47,Dance
