Date,Transaction ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Payment Method
02/04/25,2302730776,Mariah Ross,Poor,Fruits & Vegetables,4,425.89,1703.56,Net Banking
24/01/25,2587664954,Kelly Graham,Message,Beverages,7,492.61,3448.27,Cash
23/01/25,2918581621,Laurie Mclaughlin,Indeed,Beverages,4,450.1,1800.4,Credit Card
10/02/25,6457449145,Tina Robinson,Rise,Snacks,8,240.49,1923.92,Cash
07/03/25,7037877261,Lauren Diaz,Move,Bakery,4,234.09,936.36,Debit Card
22/01/25,4173333905,Sara Torres,Among,Household,4,298.6,1194.4,Net Banking
18/01/25,8972202060,Michael Ortiz,You,Dairy,1,400.12,400.12,UPI
01/02/25,6933554306,Kayla Smith,Beyond,Bakery,9,432.32,3890.88,Debit Card
17/02/25,1685514571,Amber Nguyen,Describe,Frozen Foods,7,140.54,983.78,Debit Card
26/03/25,2220085785,Roger Lee,Herself,Beverages,9,41.93,377.37,Cash
19/03/25,2610115741,Heather Holder,Ago,Personal Care,10,310.88,3108.8,Net Banking
28/01/25,5768994833,Linda Stone,Happy,Personal Care,8,457.67,3661.36,UPI
29/01/25,4987513439,Ms. Julie Williams PhD,Their,Personal Care,3,94.73,284.19,UPI
10/03/25,1507111537,Mrs. Catherine Ferguson,Bag,Dairy,2,334.92,669.84,Credit Card
07/03/25,8936264439,Julie Collins,Woman,Household,2,409.98,819.96,Net Banking
01/03/25,7309220800,Matthew Petty,Stand,Beverages,7,359.08,2513.56,Debit Card
02/04/25,4104997158,Alexander Espinoza,Debate,Dairy,4,83.99,335.96,Net Banking
25/03/25,8175312778,Kathleen Lewis,Light,Beverages,4,380.42,1521.68,Net Banking
22/03/25,4411667925,Marcus Williams,Hard,Dairy,7,410.96,2876.72,Debit Card
27/01/25,6398414501,Jessica Huffman,Mention,Personal Care,4,452.55,1810.2,Cash
18/03/25,1502642859,Melissa Bennett,All,Dairy,4,395.4,1581.6,UPI
02/03/25,5806001507,Samantha Carter,Woman,Bakery,3,75.38,226.14,Debit Card
07/04/25,1590702693,Robert Marshall,Watch,Household,10,368.91,3689.1,Credit Card
25/02/25,2503976896,Shawn Le,Behavior,Snacks,10,137.89,1378.9,Net Banking
08/01/25,2683587274,Thomas Jackson,Out,Bakery,3,27.8,83.4,UPI
27/03/25,5067444715,Jason Hansen,Really,Dairy,10,308.25,3082.5,Net Banking
19/03/25,4476619882,Gregory Harris,Popular,Personal Care,5,197.48,987.4,UPI
07/02/25,7269895735,Kara Bradford,Environmental,Frozen Foods,8,31.14,249.12,Credit Card
13/02/25,9496072508,Samuel Abbott,Site,Personal Care,7,50.23,351.61,Credit Card
29/03/25,8791156577,Amanda Miller,More,Snacks,10,356.89,3568.9,Cash
03/03/25,6349058081,Michael Herman,Old,Fruits & Vegetables,2,462.3,924.6,UPI
13/03/25,1949424985,Joyce Jacobs,Goal,Fruits & Vegetables,6,343.53,2061.18,Credit Card
28/03/25,4222607845,Michael Moore Jr.,Affect,Beverages,6,166.09,996.54,UPI
25/03/25,2918781574,Douglas Fisher,Do,Bakery,3,106.29,318.87,Net Banking
24/02/25,7341425693,Robyn Owens,Protect,Frozen Foods,8,456.73,3653.84,Cash
08/03/25,8706561205,Vanessa Cunningham,Avoid,Personal Care,4,171.62,686.48,Cash
02/03/25,6998594847,Jonathan Jones,Read,Personal Care,1,263.83,263.83,Net Banking
08/01/25,2512860164,Monique Mcgee,Friend,Fruits & Vegetables,4,301.72,1206.88,Debit Card
20/02/25,2429029500,Marcus Mckee,Page,Fruits & Vegetables,8,290.44,2323.52,UPI
18/01/25,4383289332,Nicholas Rivera,Develop,Dairy,8,257.59,2060.72,Cash
02/02/25,8257544628,Jasmine Cruz,Available,Beverages,4,257.46,1029.84,Debit Card
24/03/25,9840777078,Sheri Diaz,Method,Dairy,9,80.75,726.75,Net Banking
14/03/25,4396266472,Joseph Herrera,Rather,Household,5,46.33,231.65,UPI
05/03/25,6390943210,Edward Guerrero,Positive,Household,1,182.17,182.17,UPI
10/02/25,9614265644,Jennifer Ramos,Never,Frozen Foods,8,242.31,1938.48,Cash
09/03/25,5981835722,Jonathon Diaz,Evening,Frozen Foods,10,405.48,4054.8,Cash
23/01/25,6263911024,Anthony Carter,Local,Frozen Foods,9,216.77,1950.93,Debit Card
04/02/25,8583699326,Matthew Contreras,Difficult,Fruits & Vegetables,9,463.8,4174.2,Net Banking
11/02/25,5374313905,Joseph Hernandez,Third,Fruits & Vegetables,7,387.72,2714.04,Net Banking
12/03/25,9494700854,Christopher Frey,College,Dairy,2,115.95,231.9,Credit Card
27/01/25,7602337833,James Sutton,Point,Personal Care,5,216.98,1084.9,Debit Card
20/01/25,8533162564,Anita Holloway,Main,Fruits & Vegetables,10,15.16,151.6,UPI
19/03/25,5300969226,Kevin Young,Trouble,Personal Care,3,148.01,444.03,Debit Card
22/02/25,7568172343,Jeffrey Garcia,Where,Beverages,9,11.29,101.61,Credit Card
17/03/25,5599107764,Amanda Powell,Cell,Dairy,4,337.17,1348.68,Net Banking
03/03/25,9572919783,Carl Kirk,Rest,Dairy,1,75.27,75.27,Credit Card
12/03/25,2106041044,Andrea Cooley,Four,Personal Care,10,340.47,3404.7,Net Banking
17/01/25,1852347470,Donald Jones,Whether,Dairy,10,13.05,130.5,Cash
08/01/25,6398388838,Tammie Savage,Resource,Dairy,4,410.54,1642.16,Debit Card
21/02/25,5602543104,Douglas Ortiz,Itself,Frozen Foods,5,336.45,1682.25,Debit Card
19/02/25,6374177776,Courtney Jones,Property,Bakery,7,255.15,1786.05,Debit Card
21/01/25,6042793650,Sarah Holland,Interest,Beverages,3,147.3,441.9,Debit Card
19/03/25,4333605880,Carlos Ross,Set,Fruits & Vegetables,5,182.08,910.4,Credit Card
03/02/25,6935576930,Jocelyn Perez,Light,Bakery,6,280.94,1685.64,Net Banking
04/04/25,8334508633,Dana Jones,Behind,Dairy,5,218.63,1093.15,Cash
23/02/25,6563230859,Jeffrey Harrison,Line,Frozen Foods,2,118.78,237.56,Credit Card
27/01/25,8081082172,Dakota Bennett,Strategy,Dairy,8,88.03,704.24,Cash
25/02/25,7598047405,Mr. Victor Johnson PhD,Move,Bakery,5,79.59,397.95,Net Banking
02/02/25,3575725632,Kevin Green,Type,Fruits & Vegetables,4,374.56,1498.24,Net Banking
08/04/25,4865277089,Brian Webb,Better,Beverages,5,444.4,2222,UPI
27/01/25,4376584970,Brett Wells,Machine,Dairy,4,220.68,882.72,Net Banking
15/02/25,7982755686,Rhonda Wagner PhD,Congress,Beverages,6,224.39,1346.34,Net Banking
23/02/25,2115725022,Tiffany Rivera,Loss,Fruits & Vegetables,4,130.1,520.4,Cash
22/02/25,4372538709,Leslie Bailey,Set,Household,8,381.78,3054.24,Cash
31/01/25,8583206350,Jason Duncan,Again,Beverages,4,390.29,1561.16,UPI
02/03/25,7737872317,Richard Johnson,Better,Frozen Foods,5,27.57,137.85,UPI
20/02/25,8052378125,Richard Huff,Series,Beverages,7,315.44,2208.08,Cash
31/03/25,4753500067,Spencer Jordan,Affect,Household,6,429.01,2574.06,Credit Card
15/02/25,7219708160,Danny Davis,Past,Household,6,121.32,727.92,UPI
14/03/25,8507747515,Patrick Lewis,Respond,Personal Care,5,285.53,1427.65,UPI
24/03/25,1871160936,Harold Ward,Health,Beverages,4,237.92,951.68,Credit Card
21/01/25,8066448743,Andrea Berg,Population,Household,4,268.4,1073.6,Net Banking
22/01/25,5016249110,Anna Rose,Learn,Beverages,9,128.57,1157.13,UPI
27/01/25,6599015755,Alexander Frey,By,Frozen Foods,9,89.39,804.51,Cash
22/02/25,5758878338,Belinda Francis,Maintain,Snacks,7,71.33,499.31,Cash
11/01/25,1652621213,Melissa Perry,Mr,Fruits & Vegetables,10,305.53,3055.3,Debit Card
12/01/25,1393375471,Sherri Brown,Situation,Frozen Foods,9,242.14,2179.26,Cash
16/01/25,7254683301,Lauren Dunn,Whatever,Dairy,7,27.27,190.89,Cash
19/01/25,5903802043,John Ritter,Thousand,Frozen Foods,3,57.82,173.46,Net Banking
23/03/25,7959287000,Ashley Wright,Site,Frozen Foods,6,267.36,1604.16,Debit Card
23/01/25,3042662701,Lindsey Flores MD,Finally,Personal Care,9,88.76,798.84,Net Banking
13/02/25,6234432431,Amanda Garza,Wonder,Dairy,4,247.06,988.24,Cash
13/01/25,8586055138,Tanya Shields,Others,Personal Care,8,67.7,541.6,Debit Card
28/01/25,8883843635,Joseph Clark,Threat,Dairy,6,235.16,1410.96,Credit Card
10/02/25,9277197681,Jamie Dunn,Factor,Frozen Foods,2,335.56,671.12,Cash
06/03/25,6521114549,Shane Guerrero,Participant,Dairy,10,279.84,2798.4,Cash
20/02/25,7461739330,Sharon Berry,Year,Beverages,7,258.29,1808.03,Credit Card
20/02/25,9880284839,Francisco Espinoza,Art,Household,5,196.53,982.65,Cash
05/03/25,3611648007,Jennifer Reynolds,Indicate,Snacks,9,488.46,4396.14,Credit Card
07/03/25,4452479608,Grace Anderson DDS,Put,Personal Care,7,366.6,2566.2,Debit Card
12/03/25,2767210162,David Thomas,Be,Dairy,3,371.99,1115.97,Debit Card
09/01/25,4374987408,Ryan Estrada,Body,Household,7,223.27,1562.89,UPI
05/02/25,5857615559,Bradley Hughes,Foot,Frozen Foods,10,423.52,4235.2,Cash
21/01/25,1269444843,Alyssa Hubbard,Affect,Household,3,94.5,283.5,UPI
20/03/25,1620161374,Heather Jackson,Hair,Bakery,6,308.53,1851.18,Credit Card
10/02/25,6671505567,Michael Smith,Military,Dairy,5,117.28,586.4,Credit Card
09/04/25,3439590603,Robert Zhang,Write,Fruits & Vegetables,7,125.49,878.43,Cash
22/02/25,9278482886,Rachel Smith,Discover,Fruits & Vegetables,9,227.72,2049.48,Credit Card
17/02/25,7413958641,Brittany Mcbride,Theory,Household,4,164.56,658.24,Net Banking
14/03/25,5549319508,Rebecca Smith,Worker,Snacks,3,482.44,1447.32,Debit Card
05/02/25,6054457168,Renee Pacheco,Song,Fruits & Vegetables,6,83.16,498.96,Net Banking
08/04/25,9815238015,Eric Mcguire,Too,Household,6,499.66,2997.96,Cash
03/02/25,4704908678,Jessica York,City,Dairy,6,453.24,2719.44,Credit Card
14/01/25,6045311443,Christine Smith,Pm,Personal Care,10,197.01,1970.1,Debit Card
08/02/25,8495532484,Michael Dixon,Foreign,Beverages,9,138.53,1246.77,Net Banking
17/01/25,9517474647,Maria Zuniga,North,Beverages,1,369.64,369.64,Credit Card
20/02/25,4621677675,Kathleen Williams,Main,Personal Care,9,455.91,4103.19,Credit Card
02/03/25,4884836565,Brian Coleman,Soldier,Snacks,6,230.12,1380.72,UPI
18/01/25,5174126504,Tyler Savage,Long,Fruits & Vegetables,2,469.15,938.3,UPI
13/03/25,3302207589,Kenneth Huff,Play,Dairy,9,67.19,604.71,Debit Card
22/01/25,7771292017,Kirk Benjamin,Add,Snacks,2,423.05,846.1,Cash
01/03/25,5046817132,Becky Ferguson,Minute,Dairy,6,364.41,2186.46,Debit Card
09/02/25,8664672576,Yvonne Cortez,Since,Fruits & Vegetables,4,16.17,64.68,Net Banking
31/01/25,2047877378,Tracy Howell,Program,Frozen Foods,1,469.75,469.75,Debit Card
03/02/25,1778556292,Megan Hughes,Simply,Dairy,1,389.42,389.42,Cash
14/03/25,9828764258,Glenda Anderson,Line,Dairy,2,306.49,612.98,Cash
17/01/25,6259906518,Elizabeth Jones,Let,Frozen Foods,6,103.1,618.6,Credit Card
09/02/25,4813668302,Mary Carroll,Get,Frozen Foods,1,239.3,239.3,Cash
08/02/25,9109781915,Roger Graham,Contain,Frozen Foods,7,82.83,579.81,Credit Card
22/03/25,6399999735,Crystal Mendoza,Much,Household,1,402.63,402.63,Net Banking
23/01/25,9919239375,Victor Christian,Road,Snacks,1,340.15,340.15,UPI
15/03/25,5141209711,Jennifer Ray,Method,Bakery,2,294.92,589.84,Credit Card
05/03/25,9458151646,Christopher Brown,Most,Bakery,10,276.41,2764.1,Net Banking
24/03/25,3079685011,Krystal Robinson,Article,Bakery,10,46.65,466.5,Cash
27/03/25,5221359100,Amber Brown,Reduce,Frozen Foods,3,107.08,321.24,Debit Card
11/03/25,8015364502,Thomas Craig,Rest,Frozen Foods,10,84.18,841.8,UPI
12/02/25,1657276542,Jason Thompson,Policy,Fruits & Vegetables,6,84.98,509.88,UPI
03/03/25,1286695326,Marissa Murphy,Study,Fruits & Vegetables,2,495.48,990.96,Credit Card
29/01/25,2144507094,Scott Holmes,Side,Beverages,5,212.48,1062.4,Cash
14/01/25,7767946961,Henry Forbes,Reduce,Frozen Foods,3,407.55,1222.65,Debit Card
11/03/25,9107583649,James Wilson,Site,Frozen Foods,1,57.63,57.63,UPI
07/03/25,1560026891,Ronnie Woods,Sound,Beverages,2,261.8,523.6,Net Banking
09/01/25,5733093892,Jeremy David,Hit,Snacks,9,356.21,3205.89,Credit Card
25/02/25,3678588280,Ronald Fox,Beyond,Personal Care,9,130.64,1175.76,Cash
15/01/25,1755680439,Emily Harper,Necessary,Frozen Foods,9,194.46,1750.14,Credit Card
03/04/25,5699486577,Lauren Holt,Positive,Personal Care,3,494.31,1482.93,Credit Card
13/01/25,8555450138,Melissa Johnson,Dark,Household,7,178.47,1249.29,Net Banking
10/03/25,1721186701,Nathaniel Robertson,Finally,Dairy,4,23.3,93.2,UPI
23/03/25,3495636918,Sarah Parker,Class,Frozen Foods,7,262.18,1835.26,Cash
17/02/25,9228665931,Vincent Turner,Since,Bakery,3,162.13,486.39,UPI
28/02/25,4453323850,Candice Harris,Professor,Beverages,10,420.03,4200.3,UPI
05/02/25,2962095789,Eric Moore,If,Fruits & Vegetables,3,46.25,138.75,UPI
31/01/25,3469585695,Omar Conley,Bit,Frozen Foods,9,146.5,1318.5,Cash
25/02/25,6664648254,Anthony Blair,Wrong,Bakery,4,98.5,394,Credit Card
25/01/25,4080255960,Charles Hamilton,Him,Personal Care,1,95.34,95.34,Cash
16/02/25,3402734868,David Fuentes,Personal,Household,4,150.41,601.64,UPI
03/02/25,4760662486,Victoria Smith,Education,Personal Care,4,499.71,1998.84,Credit Card
09/01/25,6466519183,Sara Khan,Section,Bakery,6,394.07,2364.42,Credit Card
05/04/25,4200895968,Dale Duncan,Cup,Fruits & Vegetables,6,105.61,633.66,UPI
16/03/25,3053404760,Patricia Davis,Pay,Household,7,403.22,2822.54,Cash
26/02/25,7392677639,Johnathan Rogers,Room,Personal Care,2,489.93,979.86,Debit Card
22/02/25,9835024816,William Larson,First,Household,4,70,280,Cash
23/01/25,2794024618,Susan Hansen,Commercial,Personal Care,4,315.25,1261,UPI
23/01/25,2948809337,Crystal Walker,Toward,Household,8,490.13,3921.04,Net Banking
09/01/25,6647149193,Micheal Sims,Anything,Frozen Foods,9,82.35,741.15,Credit Card
08/01/25,1205614875,Samantha Ruiz,Set,Household,1,145.55,145.55,Credit Card
05/02/25,9304122716,Russell Garza,Game,Household,2,405.56,811.12,Credit Card
04/04/25,7526876846,Crystal Anderson,Child,Household,10,172.23,1722.3,Debit Card
06/02/25,1110154179,Dustin Briggs,Face,Beverages,5,12.36,61.8,UPI
12/01/25,5481956491,Peggy Hodges,Because,Snacks,10,340.19,3401.9,Cash
05/04/25,2059614408,Hannah Garcia,Friend,Household,1,161.69,161.69,Cash
23/02/25,6279533186,John Gregory,Vote,Bakery,2,123.1,246.2,Cash
16/02/25,6935579023,Francisco Wright,Wait,Snacks,9,418.54,3766.86,Cash
15/03/25,3283178939,Steven Jones,Media,Dairy,9,308.08,2772.72,Credit Card
29/01/25,4099146916,Carol Morrow,Light,Beverages,2,384.89,769.78,Net Banking
12/03/25,8426134744,Matthew Welch,Brother,Personal Care,8,146.92,1175.36,Cash
05/03/25,5656383234,Adam Castillo,Then,Dairy,4,125.8,503.2,Cash
26/03/25,6176167388,Michele Johnson,True,Fruits & Vegetables,10,252.07,2520.7,Net Banking
15/03/25,4210534439,Justin Small,Language,Frozen Foods,3,414.21,1242.63,Net Banking
15/01/25,9613726685,Brent Hamilton MD,Account,Snacks,4,27.22,108.88,Cash
08/02/25,1207400686,Anna Herman,Usually,Household,7,360.62,2524.34,Cash
29/01/25,5461741173,Tara Roth,Tax,Fruits & Vegetables,3,228.9,686.7,Credit Card
11/01/25,4235512550,Heather Mayo,Identify,Snacks,9,203.41,1830.69,Credit Card
10/03/25,1381611443,Joshua Richardson,Clear,Household,1,460.9,460.9,Cash
05/03/25,1822140782,Gregory Wood,Describe,Dairy,3,193.24,579.72,UPI
04/03/25,8259980298,Sophia Brown,Between,Bakery,2,430.72,861.44,Debit Card
11/03/25,8071313615,Darin Leon,Help,Frozen Foods,7,334.65,2342.55,Credit Card
08/03/25,5750297464,Jessica Bowman,Ahead,Fruits & Vegetables,6,109.64,657.84,Net Banking
02/04/25,6300052044,Mrs. Jessica Torres,Financial,Frozen Foods,4,303.3,1213.2,Credit Card
05/02/25,5609816987,Jack Ford,Century,Beverages,6,428.24,2569.44,Cash
23/03/25,1210850577,Kevin Wang,Couple,Snacks,8,324.3,2594.4,Cash
05/04/25,7934354589,Rachel Warren,Dark,Household,3,472.03,1416.09,Debit Card
08/01/25,7270737658,Valerie Garrett,Song,Beverages,6,415.48,2492.88,Credit Card
22/02/25,2651116821,Wendy Moyer,Commercial,Beverages,2,460.34,920.68,UPI
18/03/25,2171283411,Kathleen Steele,Fact,Personal Care,2,327.87,655.74,Cash
27/03/25,8557780982,Gina Brown,Form,Snacks,7,95.66,669.62,UPI
01/03/25,3793119673,Michael Mcmahon,Final,Dairy,9,418.73,3768.57,Net Banking
09/02/25,1285374072,Rebecca Carey,Anyone,Beverages,4,11.3,45.2,UPI
09/01/25,5241226411,Michael Ramos,Likely,Snacks,7,43.82,306.74,UPI
08/03/25,4601783800,Mark Lewis,Industry,Bakery,9,311.19,2800.71,UPI
26/02/25,6106344572,Matthew Hahn,Local,Household,1,252.07,252.07,Net Banking
07/03/25,1523946509,Jeffrey Hernandez,Door,Personal Care,7,276.18,1933.26,Net Banking
04/03/25,5437520704,Diana Schwartz,Board,Personal Care,2,348.46,696.92,Cash
19/03/25,5358358816,Shawn Thomas,Really,Frozen Foods,8,236.05,1888.4,UPI
17/01/25,3318610977,Raymond West,Market,Personal Care,1,70.97,70.97,Cash
07/03/25,7658586496,Todd Sanders,Certainly,Snacks,3,409.17,1227.51,Credit Card
07/04/25,8779014875,Guy Green,Nature,Frozen Foods,9,261.54,2353.86,UPI
09/02/25,3981928365,Thomas Jones,Yeah,Dairy,7,64.92,454.44,UPI
25/02/25,6518439768,John French,Alone,Household,2,227.8,455.6,Credit Card
06/03/25,2764079992,Keith Murray,Fight,Bakery,8,98.42,787.36,Cash
11/03/25,1715102470,Stephanie Dyer,Seek,Personal Care,5,107.8,539,UPI
05/03/25,6103063605,Ryan Cervantes,Memory,Frozen Foods,7,421.27,2948.89,UPI
04/03/25,4696903013,Chelsea Santos,Song,Bakery,1,468.13,468.13,Debit Card
23/03/25,7372454553,Bianca Zimmerman,Argue,Fruits & Vegetables,5,448.62,2243.1,Net Banking
07/02/25,9697180575,Anthony Hernandez,Administration,Fruits & Vegetables,8,20.63,165.04,Credit Card
28/03/25,5143376622,Mary Jones,Hit,Bakery,2,159.24,318.48,Credit Card
29/03/25,3999542950,Michelle Bentley,Certain,Snacks,5,235.19,1175.95,Cash
27/02/25,4784819276,Joshua Roberts,Ahead,Personal Care,2,61.94,123.88,Cash
09/01/25,3705732614,Maria Bailey,Rich,Fruits & Vegetables,2,455.47,910.94,Cash
26/03/25,1408859377,Adam Wood DDS,Her,Fruits & Vegetables,5,248.73,1243.65,Debit Card
02/02/25,4670150300,Julie Meza,Federal,Fruits & Vegetables,4,227.23,908.92,Debit Card
17/01/25,7459172181,Blake Burke,Likely,Beverages,1,383.08,383.08,Net Banking
01/03/25,4584327740,Katie West,Imagine,Frozen Foods,6,239.32,1435.92,UPI
31/01/25,6639845071,Nathaniel Davidson,Actually,Beverages,9,463.38,4170.42,Debit Card
21/03/25,5966740453,Patricia Buchanan,Foreign,Bakery,6,229.41,1376.46,Cash
19/02/25,2720693119,Scott Wood,Can,Bakery,1,172.48,172.48,UPI
22/03/25,6844651330,Amy Hernandez,Necessary,Fruits & Vegetables,9,338.76,3048.84,Credit Card
25/02/25,5347613400,Lawrence Tyler,Final,Fruits & Vegetables,5,155.53,777.65,Credit Card
05/04/25,4162410259,Daniel White,Particularly,Household,5,166.4,832,Cash
21/02/25,6724612059,Dr. Roger Roberts,Sport,Household,2,362.68,725.36,Credit Card
15/01/25,2600691700,Theresa Coleman,Son,Dairy,9,235.56,2120.04,Debit Card
19/02/25,3561138831,Christopher Rodriguez,Management,Fruits & Vegetables,4,149.91,599.64,Net Banking
31/03/25,8891634956,Robert Blackwell,So,Frozen Foods,1,76.23,76.23,Credit Card
14/02/25,8560378692,Melody Mitchell,His,Personal Care,7,362.83,2539.81,Debit Card
26/01/25,4433290086,Timothy Palmer,Final,Dairy,5,377.99,1889.95,Debit Card
07/04/25,6424191802,Monica Riley,Daughter,Snacks,4,215.82,863.28,Net Banking
24/02/25,2808237353,David Mcguire,Half,Dairy,8,160.24,1281.92,Net Banking
09/02/25,6276390842,Jennifer Klein,Street,Household,4,201.06,804.24,Debit Card
10/03/25,3649786226,Randall Richmond,Necessary,Beverages,10,50.06,500.6,UPI
07/02/25,1107278094,Terry Sanchez,Use,Beverages,4,450.41,1801.64,Net Banking
23/01/25,3356330751,Amy Miller,Hundred,Personal Care,7,497.97,3485.79,Credit Card
23/01/25,5324879526,John Sanders,Low,Snacks,8,87.3,698.4,UPI
18/03/25,9883114543,Justin Jones,Reveal,Household,7,353.42,2473.94,Cash
31/01/25,3873557920,Christopher Jacobs,If,Frozen Foods,4,114.38,457.52,Credit Card
28/01/25,5500832132,Joel Griffin,Recognize,Snacks,8,57.67,461.36,UPI
25/03/25,4223403493,Rebecca Mcdonald,Style,Frozen Foods,3,418.71,1256.13,Cash
13/02/25,4871052366,Kristi Williams,Like,Beverages,9,215.18,1936.62,Credit Card
08/02/25,5757600675,Steven Perry,Possible,Fruits & Vegetables,3,493.39,1480.17,Net Banking
01/04/25,2180511078,John Wells,Current,Dairy,9,452.57,4073.13,Cash
20/03/25,5481766920,Mindy Williams,Always,Snacks,3,399.94,1199.82,Debit Card
07/03/25,4220990717,Tiffany Parks,She,Personal Care,6,498.39,2990.34,Credit Card
05/04/25,8644477188,Shawn Murphy,Will,Bakery,7,422.21,2955.47,Cash
15/02/25,1041218204,Ethan White,Success,Dairy,7,492.73,3449.11,Credit Card
24/03/25,3991185644,Mitchell Garcia,Ready,Fruits & Vegetables,1,110.09,110.09,UPI
09/04/25,8287794029,Joseph Foster,Defense,Beverages,9,44.49,400.41,Cash
21/01/25,4921057578,Meghan Daniel,Local,Snacks,1,364.26,364.26,Cash
17/02/25,3007343494,Cindy Stafford,Raise,Frozen Foods,2,425.41,850.82,Net Banking
29/03/25,8546377705,Robert Lindsey,Election,Frozen Foods,3,159.15,477.45,Cash
13/03/25,1038582964,Walter Mitchell,Benefit,Dairy,8,52.49,419.92,Debit Card
05/03/25,5434432112,Wesley Douglas,Score,Frozen Foods,2,227.64,455.28,Cash
25/02/25,3112425631,Andrea Stanton,Never,Personal Care,8,195.79,1566.32,Cash
01/03/25,3702504328,Victoria Garcia,Protect,Bakery,9,426.67,3840.03,Credit Card
11/02/25,9872337698,Cynthia Gregory,Executive,Beverages,4,152.61,610.44,Net Banking
03/02/25,9601693631,Steven Burns,Through,Snacks,1,389.13,389.13,Debit Card
14/03/25,4460044107,Justin Wilson,Tree,Frozen Foods,6,141.92,851.52,Credit Card
28/02/25,9824649307,Ashley Kennedy,Attorney,Personal Care,10,84.44,844.4,UPI
05/02/25,6254878133,Jay Tucker,Well,Fruits & Vegetables,6,348.87,2093.22,UPI
10/01/25,7961762656,Anthony Singleton,Me,Personal Care,8,316.12,2528.96,Credit Card
12/02/25,4183272116,Erin Erickson,Itself,Bakery,8,30.33,242.64,Credit Card
17/02/25,5516840835,Austin Clarke,Again,Household,4,212.08,848.32,Net Banking
14/03/25,6196296393,Kathryn Brown,Brother,Personal Care,1,99.03,99.03,Net Banking
04/02/25,7376522311,Ernest Kelley,Music,Fruits & Vegetables,9,302.46,2722.14,Net Banking
05/04/25,7925692831,Shawn Murphy,Eat,Snacks,7,246.29,1724.03,Debit Card
26/03/25,4288215094,Melissa Petty,Serve,Household,1,309.13,309.13,Credit Card
18/03/25,9036138461,Jason Stone,Magazine,Household,5,146.38,731.9,Credit Card
22/03/25,3018788712,Patricia Pittman,Crime,Personal Care,5,12.53,62.65,Cash
24/03/25,2254556946,Steven Bender,General,Dairy,8,14.46,115.68,UPI
04/02/25,6961283205,Gina Williams,Research,Snacks,10,172.1,1721,Debit Card
08/02/25,6218020657,Howard Tapia,Herself,Household,7,372.01,2604.07,Debit Card
